file,result,dimensions,label
fs4399.jpg,"[[0.57647059 0.55294118 0.50980392 ... 0.19607843 0.19607843 0.19607843]
 [0.56862745 0.54509804 0.50196078 ... 0.19607843 0.19607843 0.19607843]
 [0.56862745 0.54509804 0.51372549 ... 0.19607843 0.19607843 0.19607843]
 ...
 [0.66666667 0.67058824 0.6745098  ... 0.58823529 0.58823529 0.59215686]
 [0.6745098  0.67843137 0.68235294 ... 0.59215686 0.59215686 0.59215686]
 [0.6745098  0.67843137 0.68627451 ... 0.59215686 0.59607843 0.59607843]]","(194, 259)",0
fs4348.jpg,"[[0.48627451 0.48627451 0.48235294 ... 0.50196078 0.50196078 0.50196078]
 [0.48627451 0.48627451 0.48235294 ... 0.50196078 0.50196078 0.50196078]
 [0.48627451 0.48627451 0.48627451 ... 0.50196078 0.50196078 0.50196078]
 ...
 [0.7254902  0.7254902  0.7254902  ... 0.76078431 0.76078431 0.76078431]
 [0.75686275 0.75686275 0.75686275 ... 0.77647059 0.77647059 0.77647059]
 [0.77647059 0.77254902 0.77254902 ... 0.78431373 0.78823529 0.78823529]]","(268, 400)",0
fs4210.jpg,"[[0.44313725 0.44313725 0.43921569 ... 0.39215686 0.39215686 0.39607843]
 [0.44313725 0.44313725 0.44313725 ... 0.39215686 0.39215686 0.39607843]
 [0.44705882 0.44313725 0.44313725 ... 0.39215686 0.39215686 0.39215686]
 ...
 [0.66666667 0.66666667 0.66666667 ... 0.73333333 0.72941176 0.7254902 ]
 [0.69019608 0.69019608 0.68627451 ... 0.73333333 0.72941176 0.72156863]
 [0.69411765 0.69019608 0.69019608 ... 0.73333333 0.7254902  0.72156863]]","(240, 402)",0
fs4671.jpg,"[[0.61568627 0.61568627 0.61176471 ... 0.6745098  0.67843137 0.67843137]
 [0.61568627 0.61568627 0.61176471 ... 0.6745098  0.67843137 0.67843137]
 [0.61176471 0.61176471 0.60784314 ... 0.6745098  0.67843137 0.67843137]
 ...
 [0.88235294 0.88235294 0.88235294 ... 0.94901961 0.94901961 0.94901961]
 [0.88627451 0.88627451 0.88627451 ... 0.95294118 0.94901961 0.94901961]
 [0.89019608 0.89019608 0.89019608 ... 0.95294118 0.95294118 0.95294118]]","(266, 400)",0
fs4566.jpg,"[[0.28627451 0.28235294 0.27058824 ... 0.21960784 0.23137255 0.23529412]
 [0.28235294 0.27843137 0.26666667 ... 0.21960784 0.22745098 0.23137255]
 [0.27843137 0.27058824 0.2627451  ... 0.21176471 0.21960784 0.22745098]
 ...
 [1.         1.         0.98823529 ... 1.         1.         1.        ]
 [1.         1.         0.99607843 ... 1.         1.         1.        ]
 [1.         1.         1.         ... 1.         1.         1.        ]]","(280, 400)",0
fs4914.jpg,"[[0.32941176 0.32941176 0.32156863 ... 0.27843137 0.27843137 0.27843137]
 [0.32941176 0.3254902  0.32156863 ... 0.27843137 0.27843137 0.27843137]
 [0.3254902  0.3254902  0.32156863 ... 0.2745098  0.27843137 0.27843137]
 ...
 [0.54509804 0.54509804 0.54117647 ... 0.38039216 0.36862745 0.36078431]
 [0.54509804 0.54509804 0.54509804 ... 0.37254902 0.38823529 0.4       ]
 [0.56078431 0.55686275 0.55686275 ... 0.38823529 0.41568627 0.43529412]]","(266, 400)",0
fs4830.jpg,"[[0.16078431 0.16470588 0.17254902 ... 0.19215686 0.18431373 0.17647059]
 [0.16470588 0.16470588 0.17254902 ... 0.19215686 0.18431373 0.18039216]
 [0.17254902 0.17254902 0.18039216 ... 0.20392157 0.19607843 0.19215686]
 ...
 [0.7372549  0.7372549  0.74117647 ... 0.71372549 0.72156863 0.72156863]
 [0.74117647 0.74117647 0.74117647 ... 0.70980392 0.70588235 0.70196078]
 [0.74117647 0.74117647 0.74509804 ... 0.70196078 0.69019608 0.68627451]]","(266, 400)",0
fs4442.jpg,"[[0.46666667 0.4627451  0.45882353 ... 0.25882353 0.2627451  0.2627451 ]
 [0.4627451  0.45882353 0.45490196 ... 0.25882353 0.2627451  0.2627451 ]
 [0.45490196 0.45098039 0.44705882 ... 0.25490196 0.25882353 0.25882353]
 ...
 [0.62745098 0.62745098 0.62352941 ... 0.47843137 0.48235294 0.48235294]
 [0.63529412 0.63137255 0.62745098 ... 0.49019608 0.49411765 0.49411765]
 [0.63529412 0.63529412 0.62745098 ... 0.49411765 0.49803922 0.50196078]]","(183, 275)",0
fs4334.jpg,"[[0.10588235 0.12156863 0.14901961 ... 0.15294118 0.14901961 0.14901961]
 [0.10980392 0.1254902  0.15294118 ... 0.15294118 0.15294118 0.15294118]
 [0.11764706 0.13333333 0.15686275 ... 0.16078431 0.16078431 0.16078431]
 ...
 [0.64313725 0.70588235 0.8        ... 0.82352941 0.81960784 0.81568627]
 [0.59215686 0.64705882 0.73333333 ... 0.75686275 0.75294118 0.75294118]
 [0.55294118 0.60784314 0.69019608 ... 0.70980392 0.70588235 0.70588235]]","(300, 400)",0
fs4493.jpg,"[[0.32156863 0.32156863 0.32156863 ... 0.31372549 0.31372549 0.31372549]
 [0.32156863 0.32156863 0.32156863 ... 0.31372549 0.31372549 0.31372549]
 [0.32156863 0.32156863 0.32156863 ... 0.31372549 0.31372549 0.31372549]
 ...
 [0.7372549  0.7372549  0.7372549  ... 0.66666667 0.6745098  0.67843137]
 [0.7372549  0.7372549  0.7372549  ... 0.67058824 0.67843137 0.67843137]
 [0.7372549  0.7372549  0.74117647 ... 0.6745098  0.67843137 0.68235294]]","(853, 1280)",0
fs4783.jpg,"[[0.1254902  0.1254902  0.1254902  ... 0.1254902  0.1254902  0.1254902 ]
 [0.1254902  0.1254902  0.1254902  ... 0.1254902  0.1254902  0.1254902 ]
 [0.1254902  0.1254902  0.1254902  ... 0.1254902  0.1254902  0.1254902 ]
 ...
 [0.49411765 0.50196078 0.51764706 ... 0.69803922 0.68627451 0.67843137]
 [0.50196078 0.50980392 0.53333333 ... 0.69803922 0.70588235 0.70196078]
 [0.50196078 0.51764706 0.54117647 ... 0.69803922 0.70980392 0.71372549]]","(240, 390)",0
fs4837.jpg,"[[0.29803922 0.29019608 0.28627451 ... 0.24313725 0.24705882 0.25098039]
 [0.29411765 0.28627451 0.28235294 ... 0.23921569 0.24313725 0.24705882]
 [0.28235294 0.27843137 0.2745098  ... 0.23137255 0.23529412 0.23529412]
 ...
 [0.79607843 0.79607843 0.78823529 ... 0.83921569 0.84705882 0.84705882]
 [0.8        0.79607843 0.78823529 ... 0.85098039 0.85098039 0.85098039]
 [0.80392157 0.8        0.78823529 ... 0.85098039 0.85098039 0.85098039]]","(266, 400)",0
fs4494.jpg,"[[0.4745098  0.4745098  0.46666667 ... 0.50980392 0.51372549 0.51372549]
 [0.47058824 0.47058824 0.4627451  ... 0.50196078 0.50980392 0.50980392]
 [0.45882353 0.45882353 0.45490196 ... 0.49411765 0.49803922 0.50196078]
 ...
 [0.78039216 0.77647059 0.77254902 ... 0.77254902 0.77254902 0.77254902]
 [0.78039216 0.78039216 0.77647059 ... 0.77647059 0.77647059 0.77647059]
 [0.78039216 0.77647059 0.77647059 ... 0.78039216 0.78039216 0.78039216]]","(259, 500)",0
