file,result,dimensions,label
st3124.jpg,"[[0.58431373 0.58431373 0.58039216 ... 0.57647059 0.57647059 0.57647059]
 [0.58431373 0.58431373 0.58039216 ... 0.57647059 0.58039216 0.58039216]
 [0.58431373 0.58431373 0.58039216 ... 0.58039216 0.58431373 0.58431373]
 ...
 [0.79215686 0.78823529 0.78431373 ... 0.63137255 0.63137255 0.63137255]
 [0.79607843 0.79607843 0.8        ... 0.63529412 0.63529412 0.63529412]
 [0.79607843 0.8        0.80784314 ... 0.63529412 0.63529412 0.63529412]]","(276, 400)",1
st3594.jpg,"[[0.44705882 0.44705882 0.45098039 ... 0.39215686 0.39215686 0.39215686]
 [0.44313725 0.44313725 0.44313725 ... 0.39215686 0.39215686 0.39215686]
 [0.43529412 0.43137255 0.42745098 ... 0.39215686 0.39215686 0.39215686]
 ...
 [0.71764706 0.7254902  0.76078431 ... 0.83529412 0.85490196 0.8627451 ]
 [0.71764706 0.7254902  0.76862745 ... 0.81960784 0.84705882 0.85882353]
 [0.71764706 0.72941176 0.76862745 ... 0.80784314 0.83921569 0.85490196]]","(259, 400)",1
st3233.jpg,"[[0.25882353 0.25882353 0.25882353 ... 0.33333333 0.33333333 0.3372549 ]
 [0.25490196 0.25490196 0.25490196 ... 0.32941176 0.33333333 0.33333333]
 [0.24313725 0.24313725 0.24313725 ... 0.32156863 0.3254902  0.3254902 ]
 ...
 [0.69803922 0.69411765 0.69411765 ... 0.87058824 0.86666667 0.8627451 ]
 [0.69411765 0.69019608 0.68627451 ... 0.8745098  0.86666667 0.8627451 ]
 [0.69019608 0.69019608 0.68235294 ... 0.87843137 0.86666667 0.8627451 ]]","(393, 697)",1
st3542.jpg,"[[0.15686275 0.15294118 0.15294118 ... 0.12941176 0.13333333 0.13333333]
 [0.15686275 0.15686275 0.15294118 ... 0.12941176 0.13333333 0.13333333]
 [0.15686275 0.15686275 0.15294118 ... 0.12941176 0.13333333 0.13333333]
 ...
 [0.81568627 0.79607843 0.77254902 ... 0.78039216 0.78431373 0.79215686]
 [0.79607843 0.78039216 0.75686275 ... 0.78431373 0.77647059 0.78039216]
 [0.78431373 0.77254902 0.75294118 ... 0.79607843 0.77647059 0.77647059]]","(267, 400)",1
st3234.jpg,"[[0.54117647 0.5372549  0.53333333 ... 0.2        0.2        0.20392157]
 [0.54117647 0.5372549  0.52941176 ... 0.2        0.2        0.20392157]
 [0.54117647 0.5372549  0.52941176 ... 0.2        0.2        0.20392157]
 ...
 [0.67843137 0.67843137 0.6745098  ... 0.7254902  0.73333333 0.7372549 ]
 [0.67058824 0.67058824 0.66666667 ... 0.68627451 0.69411765 0.69803922]
 [0.67058824 0.66666667 0.6627451  ... 0.67058824 0.6745098  0.6745098 ]]","(322, 400)",1
st3593.jpg,"[[0.35686275 0.35686275 0.35686275 ... 0.3372549  0.3372549  0.3372549 ]
 [0.35294118 0.35294118 0.35294118 ... 0.3372549  0.3372549  0.3372549 ]
 [0.35294118 0.35294118 0.35294118 ... 0.3372549  0.3372549  0.3372549 ]
 ...
 [0.82745098 0.82745098 0.82745098 ... 0.5254902  0.51372549 0.50980392]
 [0.82745098 0.82745098 0.82745098 ... 0.53333333 0.51372549 0.50980392]
 [0.82745098 0.82745098 0.82745098 ... 0.5372549  0.51764706 0.50980392]]","(1200, 853)",1
st3310.jpg,"[[0.67058824 0.66666667 0.65882353 ... 0.5254902  0.52941176 0.52941176]
 [0.67058824 0.66666667 0.65882353 ... 0.5254902  0.52941176 0.52941176]
 [0.66666667 0.66666667 0.65882353 ... 0.52156863 0.5254902  0.52941176]
 ...
 [0.97647059 0.97254902 0.97254902 ... 0.81568627 0.83137255 0.83529412]
 [0.97254902 0.96862745 0.96862745 ... 0.81176471 0.82352941 0.82745098]
 [0.96862745 0.96862745 0.96470588 ... 0.80784314 0.81960784 0.82352941]]","(264, 400)",1
st2922.jpg,"[[0.2        0.2        0.19607843 ... 0.27843137 0.27058824 0.26666667]
 [0.2        0.2        0.19607843 ... 0.27843137 0.2745098  0.27058824]
 [0.20392157 0.2        0.19607843 ... 0.29019608 0.28235294 0.27843137]
 ...
 [0.89411765 0.89019608 0.88235294 ... 0.48627451 0.48627451 0.48627451]
 [0.89803922 0.89411765 0.88235294 ... 0.49411765 0.49019608 0.48627451]
 [0.90196078 0.89411765 0.88627451 ... 0.50588235 0.49803922 0.49411765]]","(199, 397)",1
st3466.jpg,"[[0.12156863 0.12156863 0.12156863 ... 0.14901961 0.14901961 0.14901961]
 [0.1254902  0.1254902  0.1254902  ... 0.15686275 0.15686275 0.15686275]
 [0.13333333 0.13333333 0.13333333 ... 0.16862745 0.16862745 0.16862745]
 ...
 [0.63921569 0.61960784 0.57647059 ... 0.59607843 0.6        0.60392157]
 [0.6627451  0.64313725 0.60392157 ... 0.76470588 0.76862745 0.77254902]
 [0.68235294 0.66666667 0.62745098 ... 0.85490196 0.85882353 0.85882353]]","(344, 400)",1
st3007.jpg,"[[0.18823529 0.18823529 0.19215686 ... 0.56078431 0.56078431 0.56078431]
 [0.18823529 0.19215686 0.19607843 ... 0.55686275 0.56078431 0.56078431]
 [0.19215686 0.19215686 0.2        ... 0.55294118 0.55686275 0.55686275]
 ...
 [0.76078431 0.76470588 0.77254902 ... 0.64313725 0.66666667 0.67058824]
 [0.74117647 0.74117647 0.74901961 ... 0.63137255 0.63921569 0.63921569]
 [0.71372549 0.71764706 0.72156863 ... 0.61960784 0.61960784 0.61568627]]","(300, 480)",1
st3299.jpg,"[[0.70196078 0.70196078 0.69803922 ... 0.21176471 0.21176471 0.20784314]
 [0.70196078 0.70196078 0.69803922 ... 0.21568627 0.21176471 0.21176471]
 [0.70196078 0.69803922 0.69803922 ... 0.21176471 0.21176471 0.21176471]
 ...
 [0.77254902 0.77254902 0.77254902 ... 0.99215686 0.99215686 0.99215686]
 [0.79215686 0.78823529 0.78431373 ... 0.99215686 0.99215686 0.99215686]
 [0.8        0.79607843 0.78431373 ... 0.98823529 0.98823529 0.99215686]]","(240, 426)",1
st3248.jpg,"[[0.37647059 0.37647059 0.37254902 ... 0.38039216 0.38431373 0.38431373]
 [0.37647059 0.37647059 0.37254902 ... 0.38039216 0.38431373 0.38431373]
 [0.37254902 0.37254902 0.36862745 ... 0.38039216 0.38039216 0.38039216]
 ...
 [0.50196078 0.50196078 0.49803922 ... 0.50588235 0.50980392 0.50980392]
 [0.50196078 0.50196078 0.49803922 ... 0.50588235 0.50980392 0.50980392]
 [0.50196078 0.50196078 0.49803922 ... 0.50588235 0.50980392 0.50980392]]","(265, 400)",1
st2950.jpg,"[[0.37254902 0.37254902 0.36862745 ... 0.16078431 0.16470588 0.16470588]
 [0.36862745 0.36862745 0.36862745 ... 0.16078431 0.16078431 0.16470588]
 [0.36862745 0.36862745 0.36862745 ... 0.16078431 0.16470588 0.16470588]
 ...
 [0.63921569 0.63921569 0.63529412 ... 0.63137255 0.63529412 0.63529412]
 [0.66666667 0.65882353 0.64313725 ... 0.63137255 0.63137255 0.63137255]
 [0.68627451 0.6745098  0.65098039 ... 0.63137255 0.63137255 0.63137255]]","(300, 400)",1
st3362.jpg,"[[0.53333333 0.51764706 0.47843137 ... 0.5372549  0.5372549  0.5372549 ]
 [0.53333333 0.52156863 0.4745098  ... 0.5372549  0.5372549  0.5372549 ]
 [0.54117647 0.52156863 0.47058824 ... 0.5372549  0.53333333 0.53333333]
 ...
 [0.55686275 0.55686275 0.56078431 ... 0.96470588 0.97647059 0.97647059]
 [0.56078431 0.56078431 0.56470588 ... 0.96862745 0.97647059 0.98039216]
 [0.56078431 0.56078431 0.56470588 ... 0.96862745 0.97647059 0.98039216]]","(507, 762)",1
st3414.jpg,"[[0.91372549 0.91372549 0.91372549 ... 0.7372549  0.73333333 0.73333333]
 [0.91372549 0.91372549 0.91372549 ... 0.73333333 0.73333333 0.72941176]
 [0.91372549 0.91372549 0.91372549 ... 0.72941176 0.72941176 0.7254902 ]
 ...
 [0.96862745 0.96470588 0.96470588 ... 0.95686275 0.96078431 0.96078431]
 [0.96862745 0.96862745 0.96470588 ... 0.95686275 0.96078431 0.96078431]
 [0.96862745 0.96862745 0.96470588 ... 0.95686275 0.96078431 0.96078431]]","(225, 300)",1
st2981.jpg,"[[0.45098039 0.45098039 0.45098039 ... 0.44705882 0.44705882 0.44705882]
 [0.45098039 0.45098039 0.45098039 ... 0.44705882 0.44705882 0.44705882]
 [0.44705882 0.45098039 0.45098039 ... 0.44705882 0.44705882 0.44705882]
 ...
 [0.65882353 0.6627451  0.66666667 ... 0.73333333 0.73333333 0.73333333]
 [0.6627451  0.6627451  0.6627451  ... 0.73333333 0.73333333 0.73333333]
 [0.6627451  0.6627451  0.6627451  ... 0.73333333 0.73333333 0.7372549 ]]","(272, 400)",1
st3075.jpg,"[[0.72156863 0.72156863 0.72156863 ... 0.72156863 0.7254902  0.7254902 ]
 [0.72156863 0.72156863 0.71764706 ... 0.71764706 0.72156863 0.7254902 ]
 [0.72156863 0.71764706 0.71764706 ... 0.71764706 0.72156863 0.72156863]
 ...
 [0.89019608 0.89019608 0.89019608 ... 0.89019608 0.89411765 0.89411765]
 [0.89019608 0.89019608 0.89019608 ... 0.89411765 0.89411765 0.89411765]
 [0.89019608 0.89019608 0.89019608 ... 0.89411765 0.89411765 0.89411765]]","(299, 400)",1
st3468.jpg,"[[0.48235294 0.48235294 0.47843137 ... 0.50980392 0.50980392 0.50980392]
 [0.48235294 0.48235294 0.47843137 ... 0.50980392 0.51372549 0.51372549]
 [0.48235294 0.47843137 0.47843137 ... 0.51372549 0.51372549 0.51764706]
 ...
 [0.88235294 0.89019608 0.89411765 ... 0.85098039 0.85098039 0.85098039]
 [0.87058824 0.87058824 0.8745098  ... 0.8627451  0.8627451  0.8627451 ]
 [0.86666667 0.86666667 0.86666667 ... 0.8627451  0.8627451  0.8627451 ]]","(600, 800)",1
st3009.jpg,"[[0.5372549  0.53333333 0.53333333 ... 0.1372549  0.14117647 0.14117647]
 [0.53333333 0.53333333 0.53333333 ... 0.1372549  0.14117647 0.1372549 ]
 [0.52941176 0.52941176 0.52941176 ... 0.1372549  0.1372549  0.1372549 ]
 ...
 [0.70588235 0.70196078 0.69803922 ... 0.69019608 0.69019608 0.69019608]
 [0.70196078 0.70196078 0.70196078 ... 0.68627451 0.69019608 0.69019608]
 [0.70196078 0.70196078 0.69803922 ... 0.68627451 0.69019608 0.69019608]]","(400, 300)",1
st3297.jpg,"[[0.16470588 0.16470588 0.16470588 ... 0.34509804 0.34509804 0.34509804]
 [0.16470588 0.16470588 0.16470588 ... 0.34509804 0.34509804 0.34509804]
 [0.16078431 0.16078431 0.16470588 ... 0.34117647 0.34509804 0.34117647]
 ...
 [0.50980392 0.51372549 0.52156863 ... 0.60392157 0.60392157 0.60392157]
 [0.52941176 0.53333333 0.54509804 ... 0.6        0.6        0.6       ]
 [0.54509804 0.54901961 0.55686275 ... 0.59607843 0.6        0.6       ]]","(210, 323)",1
st3151.jpg,"[[0.46666667 0.46666667 0.46666667 ... 0.45490196 0.45490196 0.45490196]
 [0.46666667 0.46666667 0.46666667 ... 0.45490196 0.45490196 0.45490196]
 [0.46666667 0.46666667 0.46666667 ... 0.45490196 0.45490196 0.45490196]
 ...
 [0.78823529 0.79215686 0.79215686 ... 0.72156863 0.7372549  0.74901961]
 [0.78823529 0.79215686 0.79607843 ... 0.72941176 0.74901961 0.76078431]
 [0.78823529 0.79215686 0.79607843 ... 0.73333333 0.75294118 0.76470588]]","(599, 900)",1
st3180.jpg,"[[0.40392157 0.40392157 0.40392157 ... 0.18823529 0.18823529 0.18823529]
 [0.40392157 0.40392157 0.40392157 ... 0.18431373 0.18823529 0.18823529]
 [0.40392157 0.40392157 0.40392157 ... 0.18431373 0.18823529 0.18823529]
 ...
 [0.9372549  0.9372549  0.9372549  ... 0.83529412 0.81568627 0.80784314]
 [0.9372549  0.94117647 0.94509804 ... 0.83529412 0.81960784 0.81176471]
 [0.94117647 0.94117647 0.94509804 ... 0.84705882 0.83529412 0.83137255]]","(240, 426)",1
st3246.jpg,"[[0.25098039 0.25098039 0.25098039 ... 0.32156863 0.3254902  0.32941176]
 [0.25098039 0.25098039 0.25098039 ... 0.32156863 0.3254902  0.3254902 ]
 [0.25098039 0.25098039 0.25098039 ... 0.32156863 0.3254902  0.3254902 ]
 ...
 [0.72941176 0.70196078 0.65882353 ... 0.71764706 0.76862745 0.78823529]
 [0.7372549  0.70980392 0.66666667 ... 0.72156863 0.77254902 0.78823529]
 [0.7372549  0.71372549 0.66666667 ... 0.72156863 0.77254902 0.78823529]]","(240, 426)",1
st3319.jpg,"[[0.46666667 0.46666667 0.46666667 ... 0.48627451 0.48235294 0.48235294]
 [0.46666667 0.46666667 0.46666667 ... 0.48627451 0.48235294 0.48235294]
 [0.46666667 0.46666667 0.46666667 ... 0.48627451 0.48235294 0.48235294]
 ...
 [0.70588235 0.70588235 0.70588235 ... 0.77254902 0.77647059 0.77647059]
 [0.71372549 0.71372549 0.71372549 ... 0.77647059 0.77647059 0.78431373]
 [0.72156863 0.72156863 0.72156863 ... 0.77647059 0.78039216 0.78431373]]","(279, 400)",1
st3290.jpg,"[[0.54901961 0.54901961 0.54509804 ... 0.56078431 0.56078431 0.56078431]
 [0.54509804 0.54509804 0.54509804 ... 0.56078431 0.56078431 0.56078431]
 [0.54117647 0.54117647 0.54117647 ... 0.55686275 0.55686275 0.55686275]
 ...
 [0.82745098 0.83137255 0.83137255 ... 0.92941176 0.9254902  0.9254902 ]
 [0.83137255 0.83137255 0.83137255 ... 0.93333333 0.9254902  0.9254902 ]
 [0.83137255 0.83137255 0.83137255 ... 0.93333333 0.92941176 0.9254902 ]]","(259, 400)",1
st3537.jpg,"[[0.28627451 0.28627451 0.28235294 ... 0.28235294 0.28235294 0.28235294]
 [0.28627451 0.28627451 0.28627451 ... 0.28235294 0.28235294 0.28235294]
 [0.28627451 0.28627451 0.28627451 ... 0.28235294 0.28235294 0.28235294]
 ...
 [0.43921569 0.43921569 0.43921569 ... 0.38431373 0.38823529 0.38823529]
 [0.44313725 0.44313725 0.43921569 ... 0.38039216 0.38431373 0.38823529]
 [0.44705882 0.44313725 0.43921569 ... 0.38039216 0.38431373 0.38823529]]","(279, 400)",1
st3187.jpg,"[[0.92156863 0.92156863 0.92156863 ... 0.92941176 0.92941176 0.92941176]
 [0.92156863 0.92156863 0.92156863 ... 0.92941176 0.92941176 0.92941176]
 [0.92156863 0.92156863 0.92156863 ... 0.92941176 0.92941176 0.92941176]
 ...
 [0.99607843 0.99607843 0.99607843 ... 0.98823529 0.98823529 0.98823529]
 [0.99607843 0.99607843 0.99607843 ... 0.98823529 0.98823529 0.98823529]
 [0.99607843 0.99607843 0.99607843 ... 0.98823529 0.98823529 0.98823529]]","(397, 598)",1
st3365.jpg,"[[0.60784314 0.58823529 0.5372549  ... 0.30980392 0.30196078 0.29803922]
 [0.62745098 0.6        0.54901961 ... 0.31372549 0.30588235 0.30196078]
 [0.65490196 0.62745098 0.58039216 ... 0.31764706 0.31372549 0.30980392]
 ...
 [0.96470588 0.96470588 0.96470588 ... 0.63529412 0.63137255 0.62745098]
 [0.96078431 0.96078431 0.96078431 ... 0.63529412 0.63137255 0.62745098]
 [0.95686275 0.95686275 0.96078431 ... 0.63137255 0.62745098 0.62745098]]","(266, 400)",1
st2957.jpg,"[[0.49411765 0.49803922 0.49803922 ... 0.38431373 0.38431373 0.38431373]
 [0.49803922 0.49803922 0.49803922 ... 0.38431373 0.38431373 0.38431373]
 [0.49411765 0.49803922 0.49803922 ... 0.38823529 0.38823529 0.38823529]
 ...
 [0.05882353 0.05882353 0.05098039 ... 0.09019608 0.09019608 0.09019608]
 [0.06666667 0.06666667 0.05098039 ... 0.08627451 0.08235294 0.08235294]
 [0.07058824 0.06666667 0.05098039 ... 0.08235294 0.07843137 0.07843137]]","(846, 1190)",1
st2986.jpg,"[[0.10196078 0.09803922 0.09411765 ... 0.02745098 0.02745098 0.02745098]
 [0.09803922 0.09411765 0.09019608 ... 0.02745098 0.02745098 0.02745098]
 [0.08627451 0.08627451 0.08235294 ... 0.02745098 0.03137255 0.03137255]
 ...
 [0.61568627 0.61568627 0.61568627 ... 0.64705882 0.61568627 0.6       ]
 [0.59607843 0.60392157 0.61960784 ... 0.63921569 0.61960784 0.61176471]
 [0.58039216 0.59215686 0.61176471 ... 0.63529412 0.62352941 0.61960784]]","(728, 1200)",1
st3413.jpg,"[[0.         0.         0.         ... 0.22745098 0.21960784 0.21568627]
 [0.         0.         0.         ... 0.23529412 0.22745098 0.21960784]
 [0.         0.         0.         ... 0.24705882 0.23921569 0.23137255]
 ...
 [0.85882353 0.85882353 0.85882353 ... 0.85098039 0.85098039 0.85098039]
 [0.88235294 0.87843137 0.87843137 ... 0.84313725 0.84705882 0.84705882]
 [0.89019608 0.89019608 0.88627451 ... 0.83921569 0.84313725 0.84313725]]","(284, 400)",1
st3072.jpg,"[[0.27843137 0.27843137 0.27843137 ... 0.30588235 0.30588235 0.30588235]
 [0.27843137 0.27843137 0.27843137 ... 0.30588235 0.30588235 0.30588235]
 [0.27843137 0.27843137 0.27843137 ... 0.30588235 0.30588235 0.30588235]
 ...
 [0.54509804 0.54509804 0.54901961 ... 0.52156863 0.52941176 0.53333333]
 [0.54117647 0.54117647 0.54509804 ... 0.51764706 0.5254902  0.52941176]
 [0.5372549  0.5372549  0.54117647 ... 0.51372549 0.52156863 0.5254902 ]]","(395, 581)",1
st3274.jpg,"[[0.08235294 0.08235294 0.08235294 ... 0.00392157 0.00392157 0.00392157]
 [0.08627451 0.08235294 0.08235294 ... 0.00392157 0.00392157 0.00392157]
 [0.09019608 0.08627451 0.08627451 ... 0.00392157 0.00392157 0.00392157]
 ...
 [0.70196078 0.70196078 0.69803922 ... 0.45882353 0.41960784 0.39607843]
 [0.69411765 0.69019608 0.68627451 ... 0.44705882 0.43529412 0.42352941]
 [0.68235294 0.68235294 0.68235294 ... 0.44313725 0.43921569 0.43529412]]","(248, 396)",1
st3163.jpg,"[[0.56470588 0.56078431 0.56078431 ... 0.64705882 0.64313725 0.64313725]
 [0.56078431 0.56078431 0.55686275 ... 0.64705882 0.64705882 0.64705882]
 [0.55294118 0.55294118 0.54901961 ... 0.65098039 0.65098039 0.65490196]
 ...
 [0.65882353 0.65882353 0.65882353 ... 0.55294118 0.55294118 0.54901961]
 [0.65882353 0.65882353 0.65882353 ... 0.55686275 0.55686275 0.55294118]
 [0.65882353 0.65882353 0.65490196 ... 0.55686275 0.55686275 0.55686275]]","(234, 256)",1
st3502.jpg,"[[0.67058824 0.67058824 0.67058824 ... 0.4        0.4        0.4       ]
 [0.67058824 0.67058824 0.67058824 ... 0.4        0.40392157 0.40392157]
 [0.67058824 0.67058824 0.67058824 ... 0.40784314 0.40784314 0.40784314]
 ...
 [0.8        0.80784314 0.82352941 ... 0.64313725 0.64705882 0.64705882]
 [0.79215686 0.79607843 0.80784314 ... 0.64313725 0.65098039 0.65490196]
 [0.79215686 0.79607843 0.80392157 ... 0.64705882 0.65098039 0.65490196]]","(285, 565)",1
st3047.jpg,"[[0.00784314 0.01176471 0.01176471 ... 0.00784314 0.00784314 0.00784314]
 [0.00784314 0.01176471 0.01176471 ... 0.00784314 0.00784314 0.00784314]
 [0.00784314 0.01176471 0.01176471 ... 0.00784314 0.00784314 0.00392157]
 ...
 [0.00392157 0.00784314 0.00392157 ... 0.00784314 0.00392157 0.00392157]
 [0.00784314 0.00784314 0.00784314 ... 0.00784314 0.00392157 0.00392157]
 [0.00784314 0.00784314 0.01176471 ... 0.00784314 0.00784314 0.00392157]]","(269, 400)",1
st3381.jpg,"[[0.16078431 0.16078431 0.16078431 ... 0.36078431 0.36078431 0.36078431]
 [0.16078431 0.16078431 0.16078431 ... 0.36078431 0.36078431 0.36078431]
 [0.16078431 0.16078431 0.16078431 ... 0.36078431 0.36078431 0.36078431]
 ...
 [0.76078431 0.75686275 0.75294118 ... 0.60784314 0.59215686 0.58823529]
 [0.76078431 0.74509804 0.72156863 ... 0.58823529 0.59215686 0.59215686]
 [0.75686275 0.7372549  0.70588235 ... 0.58039216 0.59215686 0.6       ]]","(550, 709)",1
st3426.jpg,"[[0.89019608 0.89019608 0.89019608 ... 0.80392157 0.81176471 0.81568627]
 [0.89019608 0.89019608 0.89019608 ... 0.80784314 0.81176471 0.81568627]
 [0.89019608 0.89019608 0.89019608 ... 0.80784314 0.81176471 0.81176471]
 ...
 [0.76862745 0.76862745 0.78039216 ... 0.8745098  0.87058824 0.87058824]
 [0.79215686 0.79607843 0.81568627 ... 0.8745098  0.8627451  0.85490196]
 [0.8        0.80784314 0.83137255 ... 0.8745098  0.85882353 0.85098039]]","(785, 1200)",1
st3350.jpg,"[[0.40784314 0.40784314 0.4        ... 0.35294118 0.35686275 0.36078431]
 [0.40784314 0.40392157 0.4        ... 0.34901961 0.35686275 0.35686275]
 [0.40392157 0.40392157 0.4        ... 0.34509804 0.34901961 0.35294118]
 ...
 [0.9372549  0.9372549  0.9372549  ... 0.65882353 0.66666667 0.66666667]
 [0.92941176 0.92941176 0.93333333 ... 0.6627451  0.66666667 0.67058824]
 [0.9254902  0.92941176 0.93333333 ... 0.6627451  0.67058824 0.67058824]]","(266, 400)",1
st2962.jpg,"[[0.75686275 0.76862745 0.79215686 ... 0.63529412 0.63529412 0.63921569]
 [0.76078431 0.76862745 0.79215686 ... 0.63529412 0.63921569 0.63921569]
 [0.75686275 0.76470588 0.78431373 ... 0.63529412 0.63921569 0.63921569]
 ...
 [0.99215686 0.99215686 0.99215686 ... 0.85098039 0.85490196 0.85882353]
 [0.98823529 0.98823529 0.98823529 ... 0.85098039 0.85490196 0.85882353]
 [0.98823529 0.98823529 0.98431373 ... 0.85098039 0.85490196 0.85882353]]","(267, 400)",1
